x,y,label
-10.997,-2.7549,1
-9.6259,-3.4699,1
-10.825,-3.9082,1
-4.8495,-3.0856,1
-8.7323,-3.0802,1
-8.6428,-2.6222,1
-3.2281,-2.1425,1
-6.0732,-2.364,1
-4.7529,-2.186,1
-9.1667,-2.927,1
-4.8338,-2.0187,1
-10.962,-3.8301,1
-10.266,-3.2855,1
-5.9003,-2.0028,1
-6.979,-2.0608,1
-8.9481,-2.4169,1
-10.344,-2.9099,1
-8.0963,-2.2545,1
-7.7474,-2.0173,1
-5.2604,-3.4542,1
-6.5642,-2.7082,1
-9.138,-3.5609,1
-10.844,-2.8733,1
-9.2086,-2.8731,1
-2.1861,-2.0984,1
-8.7478,-2.0993,1
-6.3851,-2.1822,1
-6.3782,-3.1881,1
3.1704,-2.4822,2
10.147,-3.6827,2
5.2486,-3.7144,2
4.4623,-3.9272,2
5.4271,-2.9778,2
5.7569,-2.4406,2
7.4655,-2.4524,2
7.6192,-3.0736,2
5.9582,-3.5242,2
5.9813,-2.6951,2
7.1537,-2.9225,2
8.5753,-3.2786,2
11.509,-3.8347,2
9.2235,-2.3231,2
6.0008,-3.4313,2
10.319,-3.1555,2
3.3434,-2.8666,2
2.6047,-3.7685,2
2.8425,-2.7861,2
3.639,-2.358,2
5.2422,-3.2667,2
5.0173,-3.248,2
2.1168,-2.6559,2
7.3991,-3.6059,2
2.9537,-3.999,2
3.4651,-3.962,2
8.3114,-2.2541,2
10.593,-2.4645,2
11.742,-2.0473,2
7.7084,-3.2149,2
11.969,-2.2216,2
7.5354,-2.8149,2
7.1546,-3.7682,2
5.3068,-3.0963,2
6.3,-2.738,2
6.9181,-2.4167,2
2.7104,-2.8819,2
10.877,-3.9124,2
2.6463,-2.2481,2
6.3618,-2.9415,2
10.266,-3.7138,2
5.9453,-2.0868,2
8.1347,-3.3833,2
10.186,-3.958,2
10.862,-2.5665,2
11.311,-2.2676,2
3.9078,-3.3706,2
4.5858,-3.8189,2
10.979,-3.2217,2
7.9336,-3.8,2
7.0384,-2.3869,2
8.1281,-3.5088,2
10.194,-2.6925,2
7.3189,-2.8373,2
4.0208,-2.3114,2
6.5389,-3.638,2
6.2791,-3.2498,2
11.661,-3.4771,2
8.2006,-3.6102,2
8.9539,-2.1344,2
9.2016,-3.9016,2
5.469,-2.9952,2
7.1699,-3.5103,2
7.5669,-3.4848,2
3.565,-3.6623,2
7.6206,-2.313,2
8.948,-2.9146,2
6.2646,-3.2362,2
10.363,-3.8644,2
9.3139,-3.6702,2
5.6003,-3.7908,2
6.5421,-3.165,2
5.8639,-3.1655,2
9.7555,-3.7099,2
9.3427,-2.0697,2
6.3028,-3.7708,2
8.9375,-2.8155,2
11.452,-2.0728,2
9.8423,-3.4923,2
9.0557,-2.3097,2
3.0933,-2.2878,2
5.8993,-3.2119,2
7.909,-2.509,2
6.5938,-2.6483,2
2.5034,-2.8036,2
4.2869,-2.8127,2
10.342,-2.7724,2
2.1564,-3.2196,2
10.637,-2.3338,2
2.7807,-2.3762,2
8.6904,-2.1893,2
7.0021,-2.6464,2
4.1799,-3.5392,2
7.7162,-2.4682,2
3.2219,-3.4807,2
8.7117,-3.3856,2
7.9959,-3.6482,2
2.5598,-3.656,2
2.5634,-2.5867,2
3.525,-2.6187,2
2.1962,-3.0461,2
6.3518,-2.6506,2
10.322,-3.6637,2
8.1739,-3.6206,2
7.2013,-3.114,2
10.639,-2.5259,2
2.977,-3.3611,2
11.081,-2.4673,2
3.0802,-2.9129,2
7.17,-2.7691,2
3.4316,-3.0772,2
7.5937,-3.9834,2
2.0458,-3.5104,2
9.6668,-3.9609,2
10.487,-2.4696,2
11.168,-3.0571,2
11.87,-2.1029,2
7.0513,-3.5138,2
4.7142,-3.204,2
3.0075,-3.7143,2
7.0785,-3.9766,2
7.8561,-3.859,2
9.6289,-2.819,2
2.8296,-2.0007,2
8.616,-3.0818,2
-7.1698,2.4155,3
-3.7105,2.4386,3
-11.386,2.6516,3
-7.9048,2.1919,3
-6.4063,3.4951,3
-11.419,3.497,3
-8.5591,3.0866,3
-6.5195,2.6763,3
-10.397,3.6647,3
-7.3262,3.1051,3
-7.5389,3.9151,3
-8.8007,3.7857,3
-5.6719,2.713,3
-4.3929,3.0928,3
-7.7892,2.6934,3
-10.669,3.2456,3
-6.0678,3.5932,3
-3.1262,3.4917,3
-6.4385,2.2511,3
-5.0018,3.6448,3
-6.0139,2.0503,3
-10.334,2.8289,3
-6.0363,3.4628,3
-5.9018,3.5627,3
-5.6045,2.7346,3
-3.4026,3.4897,3
-4.6013,3.7845,3
-2.8682,2.4852,3
-6.294,2.2592,3
-4.5728,2.4501,3
-4.9756,2.7,3
-6.2486,2.5742,3
-3.1921,3.855,3
-6.9507,2.1026,3
-9.0641,3.1853,3
-4.4357,2.3258,3
-9.8507,3.6768,3
-2.7409,2.3351,3
-5.9388,3.0044,3
-2.0339,3.9987,3
-4.2068,2.7108,3
-2.013,2.0942,3
-3.8918,2.4273,3
-3.4248,2.7957,3
-4.6808,2.6673,3
-3.7489,2.4592,3
-3.3865,3.8722,3
-7.9889,3.3664,3
-11.011,3.9242,3
-11.394,2.8759,3
-4.2118,3.8807,3
-6.8267,2.0117,3
-5.7601,3.2206,3
-7.2378,3.6022,3
-4.6487,2.466,3
-2.6836,3.8649,3
-6.3633,3.5265,3
-3.7385,3.6529,3
-2.2611,3.1469,3
-11.547,3.5852,3
-6.306,2.6581,3
-11.616,2.4469,3
-9.6241,2.6248,3
-2.0735,3.169,3
-8.8004,3.6598,3
-9.0595,2.5809,3
-8.4513,2.8051,3
-7.5231,3.7241,3
-4.1811,3.2295,3
-9.7237,3.9824,3
-4.2803,2.4074,3
-5.7086,3.6544,3
-10.909,3.3517,3
-10.564,2.4979,3
-6.0243,2.9516,3
-5.1802,2.7982,3
-8.0864,3.1989,3
-11.102,3.601,3
-11.091,2.2101,3
-7.9159,3.6429,3
-5.3257,3.6822,3
-10.531,2.709,3
-6.424,2.8601,3
-11.044,3.1445,3
-2.3318,3.4016,3
-7.3243,3.4849,3
-9.165,3.5158,3
-3.793,2.7783,3
-5.3653,2.8586,3
-3.8771,3.9127,3
-5.2193,3.1459,3
-6.0386,3.6994,3
-7.4857,2.5527,3
-2.4874,3.2446,3
-7.5273,3.1767,3
-4.7481,3.9269,3
-4.415,2.1718,3
-4.4315,3.001,3
-3.5416,3.0432,3
-11.564,2.1803,3
-11.357,3.8093,3
-10.187,3.7688,3
-9.2826,2.878,3
-3.7581,3.5634,3
-5.6037,2.2969,3
-3.8879,3.2396,3
-2.012,2.5212,3
-5.1642,2.8913,3
-8.9962,3.688,3
-8.2526,2.3924,3
-7.4306,2.6077,3
-6.3904,2.9666,3
-4.8743,2.6756,3
-7.0166,3.597,3
-9.6155,3.975,3
-9.6241,2.3181,3
-7.7606,2.4738,3
-9.4766,3.4045,3
-8.4553,2.7509,3
-3.2322,3.9474,3
-7.044,3.9446,3
-5.4726,3.2874,3
-2.9215,3.7202,3
-3.4785,2.8038,3
-3.9817,3.2639,3
3.9705,2.4986,0
3.119,7.4589,0
3.8672,11.432,0
3.4407,5.2147,0
2.9681,10.065,0
3.2781,8.014,0
3.7753,9.8962,0
2.3975,9.9919,0
2.7907,2.4956,0
3.9844,4.832,0
2.8047,8.5346,0
3.3177,6.8966,0
3.8027,11.729,0
3.9908,9.4849,0
3.3063,7.6784,0
2.2169,4.9896,0
2.0722,4.5611,0
3.2362,10.866,0
3.1343,6.468,0
3.9239,10.16,0
3.4922,2.9834,0
3.325,10.596,0
3.0466,2.2763,0
2.5198,10.992,0
3.924,10.999,0
3.0804,7.2411,0
2.0605,3.202,0
3.3926,3.7779,0
3.0394,9.0611,0
2.1181,10.314,0
3.7801,2.3483,0
2.6604,9.5784,0
2.4594,11.571,0
2.2279,5.4287,0
2.6218,8.3824,0
2.4569,5.4301,0
3.304,4.1647,0
2.1323,9.862,0
2.5509,9.2309,0
2.5636,4.7884,0
3.7601,7.8243,0
2.8887,6.2101,0
3.5118,2.9207,0
3.2066,2.2403,0
3.5665,6.9115,0
2.2279,4.7827,0
3.9571,5.3976,0
3.6972,4.8735,0
2.1013,3.709,0
2.9324,5.9926,0
2.6513,8.9765,0
3.2604,4.0368,0
2.4606,8.6633,0
3.1598,6.4307,0
3.2063,6.333,0
3.1998,3.7524,0
2.8969,3.932,0
2.0708,8.1642,0
3.0276,4.6901,0
2.8155,7.5968,0
2.2161,11.448,0
2.9198,9.1447,0
2.9018,8.7922,0
3.1023,11.594,0
3.6108,9.7533,0
3.4017,8.0773,0
3.7445,11.48,0
2.1044,2.5964,0
2.4394,4.6871,0
2.9193,11.867,0
3.9171,9.7221,0
3.5801,6.7535,0
2.9037,8.809,0
2.6669,6.1693,0
2.1182,5.8015,0
3.4818,4.1327,0
3.0136,5.8294,0
2.3999,2.2967,0
2.8544,6.7232,0
2.3374,5.3337,0
3.5034,11.758,0
2.7367,7.5544,0
3.8836,10.463,0
2.0343,6.0806,0
3.6581,6.6202,0
3.2532,10.263,0
3.0775,11.912,0
3.301,7.2395,0
3.4533,11.254,0
2.189,9.3902,0
3.7551,7.6743,0
2.0287,11.688,0
2.5886,10.245,0
2.3598,11.596,0
3.8526,8.4635,0
2.1364,5.7957,0
3.1622,6.7657,0
3.2743,11.119,0
3.3025,2.1485,0
3.7292,3.5669,0
2.1119,6.7157,0
3.6337,7.4299,0
3.0578,2.5969,0
3.3887,8.5803,0
2.4248,10.896,0
3.0866,3.0963,0
3.405,6.3777,0
3.9129,4.8023,0
2.8891,11.852,0
2.1708,8.0876,0
2.1147,4.5375,0
3.2589,3.3261,0
3.5924,7.45,0
3.3824,10.278,0
2.6906,10.37,0
3.8936,10.333,0
3.0404,4.0372,0
3.9076,7.4442,0
2.1472,10.749,0
2.4141,3.21,0
3.5501,10.564,0
3.8284,10.998,0
3.5651,4.1787,0
2.5911,2.7698,0
2.3037,6.7422,0
-3.6958,-10.35,1
-3.5697,-6.6939,1
-2.5417,-6.1377,1
-2.4556,-7.0275,1
-2.642,-3.2544,1
-3.6591,-3.3229,1
-3.6444,-10.705,1
-3.1414,-8.0295,1
-3.1437,-4.653,1
-2.572,-10.648,1
-3.3983,-2.5811,1
-3.5925,-6.5775,1
-2.8832,-9.2221,1
-2.8924,-5.39,1
-2.9313,-6.0122,1
-2.5581,-7.2698,1
-3.3508,-10.942,1
-3.8073,-9.7836,1
-3.8171,-2.6937,1
-3.4944,-4.7878,1
-2.521,-5.7937,1
-3.3793,-10.647,1
-2.2637,-6.1996,1
-2.247,-4.3988,1
-2.3818,-7.9765,1
-2.2915,-6.794,1
-3.1701,-10.985,1
-2.1467,-11.347,1
-3.6447,-10.179,1
-3.4458,-9.0891,1
-3.8517,-9.4322,1
-2.9853,-10.997,1
-3.3098,-2.6524,1
-3.7802,-5.3591,1
-3.0771,-2.0434,1
-2.5644,-10.281,1
-3.9519,-7.0744,1
-2.0729,-5.6616,1
-2.6525,-4.2664,1
-3.946,-7.3483,1
-2.7301,-4.8948,1
-2.6183,-2.6837,1
-2.2418,-2.8497,1
-3.8315,-2.6834,1
-2.271,-6.0982,1
-2.6642,-3.2338,1
-3.795,-6.4302,1
-2.9993,-10.989,1
-3.2306,-5.5364,1
-3.1663,-3.2018,1
-3.3965,-7.6911,1
-2.0587,-10.75,1
-3.0558,-5.4857,1
-2.0641,-2.4192,1
-3.6543,-3.4234,1
-2.68,-2.7659,1
-3.6934,-9.4053,1
-2.4921,-6.5653,1
-3.163,-8.6825,1
-3.8754,-8.9925,1
-2.0956,-7.7136,1
-2.108,-8.2869,1
-2.0412,-10.778,1
-3.363,-8.6235,1
-3.1973,-10.754,1
-2.2281,-6.6752,1
-3.5925,-3.4134,1
-3.2357,-2.6813,1
-2.1404,-9.1424,1
-2.1386,-5.0799,1
-2.272,-8.7116,1
-3.5778,-8.5242,1
-2.1848,-7.3105,1
-2.4757,-9.1511,1
-2.4873,-7.0481,1
-2.2096,-6.88,1
-3.7167,-6.9784,1
-3.3964,-11.36,1
-3.4675,-5.8928,1
-3.3011,-3.1715,1
-3.0325,-4.4042,1
-2.6528,-8.8491,1
-3.3236,-10.393,1
-2.2351,-11.701,1
-2.2956,-4.1517,1
-2.0395,-9.6034,1
-3.9286,-7.841,1
-3.9407,-6.0295,1
-2.2477,-7.1004,1
-2.9348,-6.9564,1
-3.3134,-8.5137,1
-2.5804,-9.4371,1
-3.5091,-5.0195,1
-3.1162,-2.8961,1
-2.8556,-10.26,1
-2.5344,-5.8959,1
-3.5075,-9.753,1
-3.7968,-3.7937,1
-3.4569,-3.0936,1
-2.8137,-11.052,1
-3.8766,-10.764,1
-2.5109,-11.998,1
-3.0663,-10.643,1
-3.9095,-2.3688,1
-2.5355,-7.4468,1
-2.5002,-11.976,1
-3.8553,-7.1101,1
-2.1372,-10.735,1
-2.5988,-2.7022,1
-3.1832,-11.875,1
-2.4066,-11.227,1
-3.2718,-7.6426,1
-3.5967,-6.3146,1
-3.0034,-5.3784,1
-3.3016,-9.2072,1
-3.5919,-2.1366,1
-2.4667,-5.7406,1
-3.2017,-11.227,1
-2.2249,-7.4648,1
-3.0315,-6.7389,1
-3.6757,-6.9654,1
-3.8416,-5.0897,1
-2.9965,-11.508,1
-2.5552,-11.82,1
-3.305,-7.1356,1
3.8346,-11.926,2
3.0197,-6.5584,2
3.9484,-6.2604,2
2.3946,-4.1321,2
2.2224,-3.9325,2
2.5947,-10.328,2
2.7928,-9.2664,2
2.8415,-7.2975,2
2.623,-10.291,2
3.3877,-7.1187,2
2.1837,-7.5196,2
2.8042,-4.1328,2
2.5904,-7.8782,2
2.613,-3.4276,2
2.2111,-2.5222,2
3.1877,-8.8331,2
2.5655,-8.0856,2
2.3104,-4.1966,2
2.0013,-6.0628,2
2.5672,-8.2991,2
3.1016,-7.5531,2
3.7418,-3.2758,2
2.0845,-3.692,2
3.8094,-2.01,2
2.2619,-6.1816,2
3.6675,-6.8849,2
3.6009,-3.5987,2
3.8358,-8.6684,2
2.2746,-2.1792,2
3.0095,-3.1968,2
2.8099,-11.521,2
2.3471,-11.759,2
3.1504,-2.3091,2
3.2124,-6.9388,2
2.4289,-10.627,2
3.0399,-4.4288,2
3.9784,-10.343,2
2.9798,-10.136,2
3.3897,-8.2897,2
2.8228,-2.0224,2
2.0696,-5.7972,2
2.5857,-11.044,2
3.6029,-8.8035,2
2.693,-5.7882,2
2.1666,-8.3195,2
3.0222,-4.4327,2
2.7337,-7.7141,2
3.479,-11.817,2
3.0495,-10.497,2
3.609,-4.8344,2
3.6338,-8.8246,2
2.3789,-5.5812,2
2.2474,-11.869,2
3.642,-2.8399,2
3.2758,-4.5031,2
2.0322,-10.113,2
3.7919,-2.8442,2
3.0308,-7.3125,2
3.089,-10.006,2
3.2129,-9.3882,2
3.5209,-3.4166,2
3.7107,-6.3789,2
2.7657,-5.5038,2
2.1693,-6.785,2
3.4677,-7.874,2
2.664,-3.4581,2
3.6795,-11.053,2
2.7434,-8.4019,2
3.6564,-3.6294,2
2.353,-7.6591,2
2.259,-11.316,2
3.7598,-9.831,2
2.0882,-8.8569,2
3.3734,-6.6622,2
3.4675,-4.6032,2
2.8743,-7.6927,2
2.7597,-4.4877,2
3.9593,-5.193,2
2.798,-11.108,2
2.8804,-10.852,2
2.3136,-9.9459,2
2.6521,-11.258,2
2.6281,-3.7884,2
3.789,-7.1754,2
2.494,-8.2701,2
2.6214,-11.132,2
2.8177,-8.6397,2
3.416,-5.8919,2
2.2873,-9.4001,2
3.7426,-10.176,2
2.1663,-8.0034,2
2.9235,-2.85,2
2.0608,-11.224,2
3.5064,-2.536,2
3.4001,-7.2702,2
2.429,-3.1885,2
3.3598,-5.8014,2
3.1146,-10.128,2
3.7014,-4.441,2
3.1171,-10.844,2
3.8035,-9.1265,2
2.839,-5.7815,2
2.7163,-4.4892,2
2.978,-4.5285,2
2.5119,-9.6724,2
3.8583,-2.4986,2
2.9335,-8.8529,2
2.508,-8.2028,2
2.8624,-9.4668,2
3.4051,-11.773,2
2.8047,-5.8391,2
2.3637,-4.6021,2
3.7125,-10.775,2
3.1684,-10.061,2
2.7472,-6.6112,2
2.4434,-2.9096,2
2.438,-7.6427,2
3.0445,-3.8738,2
2.8668,-7.3169,2
3.4826,-5.5503,2
2.1409,-5.1478,2
3.6947,-9.2674,2
3.3598,-7.1577,2
2.2733,-9.9064,2
3.7168,-4.0449,2
-2.3997,8.7811,3
-3.2147,2.5249,3
-3.0861,10.012,3
-2.3246,8.7857,3
-2.0113,11.46,3
-3.543,2.9156,3
-3.5296,11.084,3
-2.8421,7.0995,3
-2.1136,8.149,3
-3.1715,5.1607,3
-2.3483,2.7749,3
-3.4572,10.506,3
-3.0686,3.4453,3
-2.5061,5.7049,3
-3.8341,8.2239,3
-3.5164,11.976,3
-3.7741,7.1734,3
-2.1376,11.905,3
-2.3671,4.2653,3
-3.4741,5.9801,3
-3.3934,8.9657,3
-3.554,2.6464,3
-3.0038,9.4766,3
-2.851,6.204,3
-3.2225,10.113,3
-3.7115,5.7961,3
-3.3416,5.1907,3
-3.0472,11.861,3
-2.5976,9.1818,3
-3.4079,6.1318,3
-2.7632,2.9863,3
-3.1354,9.3456,3
-3.7757,8.3731,3
-3.6859,2.7384,3
-3.7976,3.2051,3
-3.878,11.816,3
-3.6309,6.968,3
-2.0027,2.2241,3
-2.0062,2.5383,3
-2.1749,3.4087,3
-2.5215,10.935,3
-2.0456,6.6582,3
-2.8482,7.6086,3
-2.6821,6.9446,3
-3.0827,2.6779,3
-3.8523,10.976,3
-2.597,4.8857,3
-2.6762,4.6905,3
-3.719,7.9419,3
-2.681,6.7588,3
-2.2762,5.6831,3
-3.0156,8.5561,3
-3.7133,11.382,3
-2.7686,8.2043,3
-3.3914,4.8284,3
-3.2558,4.0518,3
-2.9008,6.3913,3
-2.9472,2.2725,3
-3.8994,10.762,3
-2.167,8.1009,3
-2.5597,4.0359,3
-2.894,7.1992,3
-3.1751,2.5382,3
-3.7553,10.622,3
-2.9382,6.4293,3
-2.8748,7.4801,3
-3.4924,7.6686,3
-2.9358,8.8039,3
-3.7217,5.7138,3
-2.933,2.7823,3
-2.9962,6.5635,3
-2.9749,2.4784,3
-2.4589,9.3826,3
-2.1711,2.38,3
-2.1348,11.542,3
-3.7768,9.4237,3
-2.4663,11.374,3
-3.7232,7.1336,3
-3.4235,4.409,3
-3.7456,4.5997,3
-3.876,9.5897,3
-2.2794,11.933,3
-2.7878,5.5671,3
-3.9611,9.5286,3
-3.2896,3.1005,3
-3.7928,7.9705,3
-2.9645,6.306,3
-2.0282,9.3072,3
-3.2458,4.6118,3
-2.4622,2.9481,3
-3.0549,6.5096,3
-3.45,8.4007,3
-3.2148,3.3204,3
-3.1767,6.5282,3
-2.8669,8.522,3
-2.4883,10.27,3
-2.8579,5.0808,3
-2.0204,6.0236,3
-3.2176,10.842,3
-3.916,9.0058,3
-2.1909,4.4187,3
-2.0712,9.5983,3
-3.7725,4.9093,3
-2.4939,4.7744,3
-2.0178,2.0611,3
-3.6298,5.7471,3
-2.281,6.3693,3
-3.7597,5.043,3
-2.1908,4.9086,3
-2.7051,4.4252,3
-3.1868,11.367,3
-3.1704,10.602,3
-3.3354,5.9723,3
-3.2961,6.7942,3
-2.8667,7.65,3
-2.2795,6.8962,3
-3.5039,4.6981,3
-2.4836,11.897,3
-3.3009,3.8368,3
-3.7147,10.617,3
-2.1687,2.3263,3
-3.9442,5.3196,3
-2.0629,9.4875,3
-3.6708,8.4437,3
-3.6714,3.6924,3
