x,y,label
-27.887,-2.3326,0
-27.04,-0.38123,0
-20.935,15.403,0
-28.57,-6.4093,0
-19.9,13.173,0
-28.908,17.573,0
-13.106,-5.584,0
-14.103,-5.5753,0
-10.635,1.9008,0
-19.578,-3.2534,0
-14.761,-12.888,0
-15.724,4.2396,0
-14.556,-4.8904,0
-11.081,4.4974,0
-26.46,8.7932,0
-12.347,8.9981,0
-21.828,-1.2089,0
-22.457,17.875,0
-25.045,18.927,0
-23.398,5.1394,0
-26.04,-2.4579,0
-19.736,1.3936,0
-15.222,0.036442,0
-26.783,17.313,0
-26.438,15.127,0
-20.183,5.4827,0
-18.542,6.4846,0
-29.133,-18.34,0
-18.868,-11.249,0
-20.646,-4.6386,0
-24.839,-13.386,0
-11.162,-0.70398,0
-22.274,3.1661,0
-23.532,-16.917,0
-24.061,6.0994,0
-26.927,5.4277,0
-26.891,-1.6914,0
-28.548,1.4012,0
-20.653,17.309,0
-15.607,12.168,0
-26.404,2.635,0
-29.696,16.37,0
-16.992,14.881,0
-21.922,-4.7811,0
-29.666,-5.789,0
-21.366,8.3067,0
-14.061,-6.2628,0
-28.628,-15.459,0
-16.567,0.33044,0
-14.505,11.182,0
-28.925,-0.33858,0
-15.848,-1.9408,0
-26.986,6.9786,0
-15.983,-2.3204,0
-23.195,13.453,0
-18.367,11.024,0
-20.939,-0.81954,0
-23.546,-9.717,0
-21.148,-7.2547,0
-14.316,-0.04037,0
-24.972,-14.533,0
-27.442,-16.39,0
-21.898,0.96271,0
-17.312,9.9958,0
-25.98,-17.067,0
-17.419,0.14513,0
-25.267,-11.667,0
-19.669,13.043,0
-26.571,9.1274,0
-22.583,18.015,0
-22.83,-1.7,0
-15.776,1.5083,0
-26.244,1.5692,0
-22.211,-8.0183,0
-18.765,1.5773,0
-14.463,-11.744,0
-28,-8.8845,0
-22.521,-11.824,0
-28.335,13.232,0
-28.079,-18.018,0
-29.088,-2.4822,0
-13.902,-7.4997,0
-29.494,14.699,0
-29.696,-4.2542,0
-16.58,5.0454,0
-17.307,4.1393,0
-15.988,-0.45304,0
-13.967,-2.6237,0
-28.169,-14.099,0
-22.441,-15.479,0
-10.622,1.4207,0
-23.304,-16.58,0
-17.552,4.487,0
-29.075,5.9389,0
-14.105,10.99,0
-19.608,6.5851,0
-12.705,2.1133,0
-12.082,0.6683,0
-15.716,-10.847,0
-15.885,6.2511,0
-27.914,-11.209,0
-17.087,11.515,0
-20.098,-9.6197,0
-25.953,-13.779,0
-16.628,-3.6379,0
-26.229,-12.466,0
-28.514,8.2582,0
-19.574,-1.8782,0
-29.826,18.736,0
-21.347,16.573,0
-16.593,4.01,0
-19.576,11.569,0
-13.161,-1.8759,0
-23.789,4.1753,0
-17.893,-9.3082,0
-21.497,-2.3856,0
-26.564,3.6779,0
-28.989,4.9537,0
-29.795,19.388,0
-21.927,11.954,0
-22.254,0.21411,0
-14.982,-5.754,0
-24.251,14.158,0
-25.463,10.215,0
-16.319,9.0375,0
-26.566,12.125,0
-21.012,2.6484,0
-22.392,6.2009,0
-18.6,-4.9584,0
-27.669,2.8224,0
-19.579,-5.4862,0
-21.514,12.199,0
-25.623,14.291,0
-28.689,-5.0006,0
-14.998,-2.7759,0
-16.663,3.53,0
-24.467,15.302,0
-12.51,-2.9249,0
-27.014,8.1911,0
-16.755,14.463,0
-23.827,13.263,0
-13.591,9.8268,0
-15.763,7.4555,0
-28.261,-7.6396,0
-28.43,-4.2903,0
-28.496,-1.939,0
-27.945,8.6211,0
-15.93,3.6221,0
-22.715,2.4501,0
-24.792,1.4611,0
-28.782,-14.848,0
-16.534,14.532,0
-27.3,7.6062,0
-25.349,-6.4034,0
-28.865,8.0112,0
-29.297,-5.5589,0
-20.107,-13.766,0
-28.35,-13.258,0
-20.411,-10.588,0
-15.333,-5.1888,0
-29.353,-18.783,0
-23.151,-1.3636,0
-19.226,0.13919,0
-26.435,3.4972,0
-25.624,6.1861,0
-24.787,0.119,0
-23.216,-5.2925,0
-29.318,-17.522,0
-13.551,9.4082,0
-20.816,11.089,0
-13.748,8.5866,0
-27.285,9.1723,0
-18.013,-5.259,0
-18.741,4.5322,0
-24.218,-15.652,0
-11.08,4.4465,0
-26.859,-8.7914,0
-18.761,13.224,0
-21.412,-11.584,0
-22.491,-15.737,0
-11.719,4.2617,0
-20.631,-2.6856,0
-24.492,18.589,0
-27.665,2.3261,0
-15.659,-4.3514,0
-11.167,-1.2193,0
-27.82,-7.8768,0
-18.637,-6.401,0
-18.565,0.012482,0
-16.263,-6.1921,0
-25.126,17.522,0
-28.4,12.414,0
-18.907,-11.202,0
-13.287,10.332,0
-26.225,17.808,0
-25.693,-17.516,0
-26.678,19.261,0
-28.187,8.3643,0
-14.059,-3.7495,0
-13.159,3.2566,0
-28.445,18.039,0
-27.433,16.304,0
-22.173,8.4116,0
-28.55,3.4312,0
-23.639,-2.7603,0
-19.376,0.78863,0
-23.798,17.229,0
-11.401,3.8253,0
-25.93,-12.783,0
-10.539,-4.0834,0
-27.247,-2.4368,0
-28.892,-18.508,0
-16.014,-3.978,0
-10.248,-0.19618,0
-11.36,-1.8562,0
-22.41,-2.6328,0
-21.98,-8.7763,0
-25.422,-1.4975,0
-19.8,-8.579,0
-16.991,2.6848,0
-19.758,-5.0783,0
-19.921,16.253,0
-24.678,-13.019,0
-18.019,11.855,0
-15.324,7.1049,0
-15.131,10.566,0
-28.973,-10.107,0
-20.036,14.437,0
-26.122,12.214,0
-26.129,-2.6984,0
-24.455,17.819,0
-18.439,15.977,0
-23.543,-2.2574,0
-18.725,-8.7293,0
-24.138,-16.367,0
-23.709,-2.1019,0
-28.459,-3.3421,0
-18.695,-6.9744,0
-25.495,-5.6231,0
-10.417,-2.2647,0
-29.729,19.39,0
-18.713,15.679,0
-10.529,3.7951,0
-13.629,-3.032,0
-14.317,5.9188,0
-19.087,-5.4254,0
-25.118,-1.3465,0
-21.078,-9.8881,0
-22.314,12.575,0
-15.302,-0.14383,0
-13.457,6.3897,0
-28.89,-15.47,0
-26.118,-19.072,0
-24.746,-14.996,0
-11.545,3.3088,0
-25.07,-4.9772,0
-24.935,-17.314,0
-11.771,7.6639,0
-26.564,8.9828,0
-10.952,-1.5064,0
-15.558,7.873,0
-22.24,-15.159,0
-20.853,13.808,0
-19.114,14.149,0
-15.511,-1.3894,0
-25.453,16.768,0
-20.26,10.322,0
-12.629,-7.814,0
-27.596,6.6079,0
-12.577,-6.1091,0
-27.16,-7.8708,0
-12.524,0.51152,0
-18.706,7.4949,0
-19.418,-11.421,0
-28.282,-11.944,0
-18.629,-5.6099,0
-12.929,0.78786,0
-10.821,3.7722,0
-19.639,15.626,0
-14.631,2.7752,0
-10.339,0.73416,0
-23.27,-14.435,0
-16.29,-11.087,0
-12.381,-6.9973,0
-27.351,9.1437,0
-27.811,5.9762,0
-12.309,-4.2819,0
-17.064,1.5658,0
-13.12,-2.4268,0
-27.694,19.219,0
-19.445,-2.6848,0
-19.73,-4.4052,0
-15.196,0.84145,0
-22.816,13.016,0
-18.84,-11.472,0
-20.666,-12.31,0
-23.634,4.8939,0
-17.075,-0.30901,0
24.075,2.5848,3
25.97,15.641,3
16.535,14.676,3
29.707,-16.466,3
26.32,-12.564,3
20.112,-12.812,3
23.678,13.983,3
12.952,-2.7187,3
27.305,15.782,3
17.934,-7.4753,3
19.738,-16.429,3
25.725,-14.962,3
22.868,14.307,3
16.288,9.6459,3
18.165,-14.294,3
17.687,0.49432,3
13.324,-2.597,3
24.598,-13.425,3
29.557,-12.05,3
29.207,13.162,3
15.192,7.4676,3
20.531,-1.0348,3
15.912,-13.897,3
28.142,-19.668,3
21.198,-6.1918,3
21.194,7.6043,3
26.947,-19.73,3
24.919,-17.023,3
12.328,2.378,3
18.175,-10.636,3
12.285,-3.278,3
29.743,-13.385,3
12.864,6.2121,3
27.415,-6.6319,3
25.285,-13.531,3
14.151,5.9319,3
22.476,-6.5309,3
26.047,-14.041,3
26.332,-11.808,3
25.467,17.325,3
28.287,16.291,3
10.683,-4.4717,3
29.435,19.35,3
21.141,12.33,3
29.632,5.6515,3
22.187,-10.222,3
25.201,7.022,3
27.007,-19.731,3
20.467,-10.829,3
19.746,-15.779,3
14.33,3.7075,3
18.946,8.0195,3
24.791,-3.3127,3
21.54,-17.764,3
23.827,-14.489,3
27.49,-7.49,3
24.044,-11.13,3
11.232,0.87614,3
15.326,0.52851,3
26.994,14.437,3
16.818,1.7925,3
21.81,-2.5351,3
26.615,9.3934,3
20.581,5.0331,3
19.265,9.8262,3
15.508,-3.7297,3
17.378,2.5977,3
11.64,5.0166,3
28.127,10.888,3
18.258,11.047,3
22.541,7.7375,3
21.998,-6.1704,3
19.49,-5.7285,3
23.433,16.711,3
24.202,13.489,3
26.274,14.905,3
22.893,-6.4767,3
23.713,-1.1206,3
22.016,-13.933,3
23.52,18.71,3
25.398,4.4166,3
28.533,8.5437,3
28.292,-0.91499,3
15.985,11.786,3
19.013,-8.4746,3
24.551,12.559,3
10.991,-1.4358,3
28.144,12.783,3
25.384,14.012,3
13.358,1.6293,3
25.564,-3.4555,3
16.443,-4.4685,3
21.624,11.162,3
12.771,-6.7457,3
17.293,-9.1807,3
24.274,3.7656,3
21.033,-12.741,3
25.7,6.8691,3
21.314,9.174,3
16.049,-4.279,3
22.474,-17.13,3
21.243,-13.672,3
12.956,-4.9565,3
29.949,7.0998,3
27.488,-14.272,3
18.491,-15.078,3
23.722,2.0545,3
23.831,-14.689,3
25.146,-2.9621,3
21.151,9.2839,3
21.477,14.574,3
27.322,-5.7442,3
14.605,9.3254,3
16.377,8.3392,3
11.971,5.8471,3
19.331,-11.615,3
23.652,11.205,3
16.64,-8.9747,3
17.405,-6.088,3
26.741,-5.1845,3
15.182,5.9454,3
23.286,18.304,3
24.102,-12.481,3
17.826,-9.6395,3
15.044,-3.5912,3
23.104,-6.5227,3
18.572,-11.695,3
22.205,-1.3627,3
19.697,-14.267,3
22.059,-4.7079,3
21.825,-0.90532,3
15.787,-9.3958,3
28.579,-10.023,3
22.572,-3.1522,3
21.486,-13.335,3
24.398,8.3014,3
22.781,-7.2858,3
18.218,14.098,3
17.824,3.2716,3
26.05,-5.1214,3
21.626,2.7221,3
28.298,11.93,3
18.957,15.095,3
27.921,15.349,3
20.795,-4.3021,3
21.487,8.4198,3
11.752,4.6924,3
20.245,16.28,3
25.247,-12.514,3
20.897,4.9669,3
21.059,11.899,3
24.93,-6.77,3
28.576,18.489,3
28.799,9.5577,3
21.836,-0.76705,3
29.321,-3.1981,3
19.224,-3.5844,3
15.845,-4.6573,3
13.663,-7.9315,3
25.645,-17.399,3
28.014,2.4122,3
25.688,-11.402,3
27.857,13.862,3
22.398,-11.342,3
29.582,4.0634,3
14.846,4.1434,3
15.462,-4.4559,3
23.663,8.909,3
22.11,-10.584,3
25.451,5.8273,3
24.296,9.3464,3
13.653,-6.1092,3
29.308,-3.6935,3
20.926,-5.0466,3
17.523,15.583,3
26.415,-12.881,3
22.73,2.8733,3
27.935,18.714,3
27.679,2.677,3
28.035,-6.5234,3
25.993,-9.1805,3
13.15,-4.4659,3
11.389,-3.598,3
29.968,9.4534,3
23.631,15.125,3
18.701,14.136,3
19.915,-16.67,3
12.453,6.4664,3
19.445,6.7884,3
15.814,13.173,3
19.391,7.8866,3
22.142,1.8039,3
23.673,9.1598,3
13.864,-3.4729,3
12.994,-9.1875,3
13.749,-10.717,3
16.126,6.8653,3
27.363,-19.303,3
21.189,9.1642,3
27.12,-2.8491,3
19.797,3.665,3
28.325,-3.1576,3
12.888,7.2788,3
19.546,-7.9836,3
24.609,2.84,3
27.205,-6.878,3
23.055,-6.9681,3
20.755,1.932,3
12.269,5.7204,3
13.891,6.7951,3
18.444,2.0824,3
18.461,4.5559,3
26.507,15.025,3
15.626,2.7288,3
19.09,-3.7939,3
14.88,10.642,3
20.132,2.9801,3
23.969,18.363,3
17.546,0.9062,3
16.863,10.032,3
29.464,10.475,3
28.812,-3.1261,3
18.096,15.315,3
17.751,-7.9717,3
22.361,14.495,3
28.744,-15.538,3
12.67,-0.14495,3
23.371,-18.671,3
17.079,-11.141,3
11.482,0.16408,3
11.201,-6.5828,3
14.488,7.9475,3
22.383,-0.62874,3
23.196,-9.1772,3
27.429,2.2145,3
16.744,10.105,3
12.603,8.9918,3
23.513,-15.797,3
25.039,16.434,3
24.947,6.6566,3
20.294,6.9244,3
16.459,6.8183,3
19.734,-8.8655,3
23.616,-17.11,3
27.067,17.821,3
27.219,11.038,3
29.382,13.575,3
20.629,13.482,3
28.727,15.378,3
22.703,0.71828,3
28.067,2.015,3
28.239,-6.8514,3
22.64,-5.9281,3
16.605,0.47801,3
26.449,14.185,3
10.185,-1.8772,3
15.314,-8.4412,3
11.323,-6.5728,3
25.511,1.1593,3
24.556,15.004,3
19.322,-16.436,3
22.669,7.3635,3
10.521,-0.56184,3
19.034,-15.513,3
21.18,-0.27245,3
16.053,9.9533,3
26.485,-7.5887,3
28.837,6.38,3
21.61,-7.4327,3
26.381,-11.243,3
17.448,1.424,3
19.393,1.0241,3
24.794,9.9226,3
27.97,-16.828,3
22.632,-17.988,3
24.078,0.21164,3
19.873,3.0432,3
24.02,14.237,3
25.774,-17.706,3
29.69,17.685,3
21.749,12.442,3
26.758,1.9999,3
27.431,16.16,3
21.917,16.561,3
26.155,-3.3765,3
18.006,0.66841,3
21.127,4.9485,3
21.093,9.6801,3
19.067,1.7013,3
19.181,16.419,3
23.862,3.7812,3
23.123,6.2988,3
20.381,-16.274,3
17.137,-9.1227,3
19.067,6.303,3
18.442,-2.9765,3
17.36,9.9428,3
17.372,11.566,3
17.533,11.715,3
13.375,-10.338,3
25.721,-0.26688,3
26.889,12.652,3
29.669,1.8701,3
17.815,11.535,3
12.64,3.3157,3
18.29,9.4243,3
27.416,-1.6257,3
29.726,-1.7176,3
17.033,-15.082,3
21.828,-3.7251,3
17.313,-12.976,3
21.419,-8.4111,3
16.91,-3.6266,3
25.66,-5.0186,3
13.321,5.8579,3
17.262,-4.374,3
22.354,7.7704,3
20.535,7.3325,3
29.157,13.866,3
18.349,6.0612,3
22.796,15.088,3
14.198,4.5084,3
29.233,1.4698,3
27.124,-4.8293,3
20.082,-9.2671,3
24.61,16.792,3
20.345,-15.28,3
19.599,12.016,3
26.017,11.406,3
13.569,-9.2206,3
28.575,-9.9167,3
27.171,-4.2945,3
14.208,-6.4399,3
14.974,8.9969,3
15.495,12.203,3
12.857,3.5851,3
12.651,8.8193,3
24.515,-13.573,3
29.621,19.59,3
13.868,-11.448,3
17.379,7.0389,3
14.956,10.574,3
13.062,-8.5035,3
25.268,-18.711,3
25.54,-12.774,3
29.846,-17.425,3
25.602,18.873,3
22.868,16.535,3
28.884,-19.259,3
26.26,12.837,3
14.772,-10.083,3
25.601,-19.385,3
24.76,10.973,3
27.064,-7.7259,3
28.874,18.111,3
16.51,7.2688,3
16.651,14.368,3
29.322,-13.971,3
25.333,-8.9232,3
20.09,-13.156,3
24.106,-18.195,3
19.99,-12.109,3
24.42,-9.8923,3
18.148,7.4648,3
20.769,-8.8192,3
24.962,-2.8629,3
17.865,9.4624,3
13.643,9.1688,3
25.788,-14.268,3
28.893,10.889,3
14.549,-10.958,3
19.13,14.126,3
20.756,-14.995,3
20.2,11.981,3
25.403,14.204,3
19.814,-4.0148,3
25.258,14.021,3
18.245,-16.08,3
25.825,-13.264,3
16.239,9.1942,3
19.279,8.7791,3
29.632,17.276,3
20.805,0.11927,3
29.639,-9.9632,3
25.412,-4.2528,3
16.053,9.432,3
12.412,-5.7397,3
18.748,-13.748,3
24.083,16.19,3
23.734,-1.5948,3
24.283,-13.254,3
14.772,-10.333,3
17.301,13.273,3
19.178,5.8295,3
19.674,-1.4842,3
28.508,6.9207,3
14.024,4.617,3
19.885,10.942,3
28.16,0.063764,3
22.618,-10.579,3
17.711,4.962,3
12.315,-0.99989,3
24.664,17.422,3
25.674,-14.735,3
25.424,5.9908,3
15.64,5.5781,3
15.072,-8.2239,3
20.991,-9.4964,3
25.25,7.8583,3
19.712,-0.56227,3
29.708,-19.93,3
18.979,-8.4168,3
25.443,17.616,3
27.893,15.39,3
11.92,0.50249,3
10.724,3.2647,3
13.885,0.66874,3
22.111,13.741,3
15.435,6.8173,3
28.175,-4.6394,3
16.061,-13.453,3
11.684,4.9012,3
25.216,-15.97,3
26.747,10.657,3
23.678,9.8714,3
29.078,-5.4444,3
25.507,13.702,3
15.351,5.3763,3
16.55,10.486,3
29.961,0.16746,3
25.27,6.7478,3
16.842,3.4895,3
20.426,7.2861,3
14.29,-11.576,3
16.794,14.088,3
27.515,-19.418,3
22.556,5.2156,3
26.262,7.0645,3
15.106,-2.6239,3
20.582,-12.185,3
13.543,2.9324,3
29.855,-11.059,3
17.697,2.484,3
20.514,6.6915,3
24.977,5.1346,3
29.276,-5.8524,3
20.452,11.332,3
19.327,3.6313,3
17.081,15.172,3
17.238,11.25,3
15.366,3.8337,3
29.88,-16.937,3
24.547,-18.997,3
17.095,-2.0617,3
11.758,-5.6958,3
25.338,18.363,3
12.249,-4.3582,3
28.623,-4.1577,3
18.092,1.3787,3
19.673,3.4131,3
3.1456,32.711,2
0.68092,32.314,2
1.8702,34.04,2
4.3239,31.804,2
1.2514,34.855,2
0.14753,32.778,2
4.9972,33.849,2
3.0257,33.401,2
1.221,31.026,2
2.191,34.173,2
3.6755,34.327,2
2.7899,30.208,2
2.1917,33.071,2
3.0177,31.366,2
0.90499,33.734,2
4.0439,32.439,2
4.0953,33.962,2
2.4362,32.622,2
3.7753,32.988,2
2.0219,31.1,2
3.6284,31.82,2
0.77004,31.486,2
2.5454,34.258,2
3.3402,34.868,2
0.76288,33.118,2
0.31348,34.461,2
1.6856,34.905,2
2.2297,33.235,2
3.7882,33.994,2
0.65267,32.024,2
4.5076,32.412,2
1.1017,30.319,2
1.8928,34.015,2
2.1138,31.755,2
4.8634,34.246,2
0.88508,34.959,2
4.4114,32.422,2
2.7563,31.782,2
1.6075,30.272,2
4.4992,34.57,2
3.5248,-25.557,1
2.1904,-26.534,1
4.8405,-25.3,1
3.6191,-27.914,1
3.284,-25.921,1
2.5739,-25.976,1
4.3853,-28.198,1
0.30087,-25.431,1
2.3574,-28.558,1
1.5551,-29.175,1
0.97347,-27.721,1
0.75525,-28.786,1
4.5071,-29.99,1
0.35329,-26.923,1
4.7919,-26.694,1
3.4994,-26.698,1
0.060048,-26.598,1
0.024402,-25.747,1
4.2665,-29.813,1
2.3364,-26.596,1
4.1836,-27.144,1
1.1031,-26.549,1
4.0298,-25.522,1
1.2429,-28.666,1
4.9914,-29.657,1
4.6895,-28.432,1
2.7698,-26.054,1
4.5635,-27.508,1
3.1774,-27.815,1
3.9005,-29.158,1
2.8361,-28.677,1
0.95881,-26.581,1
4.5312,-25.917,1
2.5743,-26.472,1
4.9949,-27.117,1
1.8866,-25.03,1
1.0306,-27.694,1
3.6497,-27.533,1
1.5672,-28.63,1
0.5879,-26.724,1
