x,y,label
-11.787,13.033,1
-10.679,-8.4751,1
-18.91,-12.462,1
-5.9753,8.5712,1
-4.0769,-6.1045,1
-19.347,10.759,1
-0.20796,-2.4507,1
-3.0582,-4.3669,1
-18.548,11.381,1
-20.456,11.379,1
-11.877,11.589,1
-10.442,-10.03,1
-6.5949,8.965,1
0.80763,-0.81809,1
1.442,-2.4483,1
-1.3063,-2.292,1
-2.0616,4.1822,1
-1.8078,4.2545,1
-0.23188,3.8288,1
-20.69,-11.587,1
-14.525,10.711,1
-0.60723,4.6868,1
-8.2727,-8.6143,1
-2.7469,-4.1223,1
-2.0436,4.8896,1
-13.513,-10.059,1
-12.84,12.571,1
-3.1278,6.4994,1
-15.014,-10.423,1
-0.7204,-4.5313,1
-3.6244,-7.2504,1
0.86252,2.6357,1
-12.809,11.145,1
-15.668,-12.706,1
-11.153,-12.126,1
0.72672,3.9041,1
-9.06,-10.958,1
-3.3217,4.8654,1
-0.89672,6.6326,1
-7.7217,-8.9892,1
-13.522,13.35,1
-17.602,-13.087,1
-19.09,13.315,1
-5.3479,7.1683,1
-18.961,12.224,1
-0.074716,0.32658,1
-7.5483,-9.2205,1
-14.43,-11.026,1
0.6691,-1.259,1
-6.7425,-11.559,1
1.3906,-2.2864,1
-4.2838,-10.296,1
-19.004,13.369,1
1.6517,1.2531,1
-7.3754,9.2406,1
-4.1691,7.3987,1
-19.78,-11.442,1
-7.6478,11.325,1
0.90755,-2.0636,1
-8.2601,9.0111,1
-0.73903,-1.1449,1
-21.492,-12.012,1
-12.737,12.035,1
-16.041,-13.159,1
-12.264,11.869,1
-7.8783,11.662,1
-1.5254,-6.6795,1
-10.59,10.753,1
-16.703,9.7779,1
-3.7474,-6.8525,1
-18.615,12.62,1
-18.11,-10.502,1
1.4193,-2.1001,1
-3.4471,2.7418,1
-5.5217,-5.6361,1
-17.014,-11.952,1
-0.294,5.9794,1
-3.464,-7.5235,1
-0.0015635,-3.018,1
-8.3442,-11.061,1
-0.13569,-3.3649,1
-1.0196,3.8783,1
-12.929,-11.359,1
-6.015,10.92,1
-6.1233,-8.6383,1
-21.291,-12.664,1
-5.095,8.1423,1
-5.4473,-7.704,1
-1.7586,-5.6278,1
-2.0001,5.0105,1
1.9471,0.52862,1
-18.749,-13.245,1
-18.91,-10.517,1
-3.9026,-7.1134,1
0.14093,2.6884,1
-17.223,10.55,1
0.34145,-3.9032,1
-0.33383,-2.7285,1
-1.6908,5.3867,1
-13.886,-12.06,1
-1.4974,-3.264,1
-3.2952,-3.3868,1
-5.754,6.2777,1
-16.01,12.134,1
-3.5316,5.6502,1
-4.9839,9.562,1
-1.6048,4.9748,1
-10.095,-9.9881,1
-9.5619,9.6903,1
-9.2834,11.276,1
0.63502,-0.75131,1
-0.96424,-4.2591,1
-10.961,9.3181,1
-0.047009,-4.0557,1
-11.597,-9.3092,1
-7.3169,-7.5946,1
-4.2645,8.1447,1
-4.2776,5.3703,1
-7.7321,10.478,1
-0.11907,0.76396,1
-1.2518,5.8575,1
-5.1943,9.0667,1
-14.004,-12.009,1
0.72603,5.4219,1
-1.067,3.93,1
-2.4377,-2.6578,1
-16.261,12.078,1
-8.8763,7.9943,1
-5.6713,-8.1041,1
-1.6486,-1.1079,1
-10.227,7.9253,1
-8.9851,-11.042,1
-0.75739,1.8104,1
0.11636,-2.7703,1
-0.81473,-1.6245,1
-7.0378,11.724,1
-12.988,11.617,1
1.7311,2.5637,1
-17.418,11.346,1
0.48889,2.2688,1
-0.99339,-0.36508,1
-1.7799,-6.5358,1
-18.761,10.212,1
-3.3196,-6.5276,1
-8.7437,12.069,1
-2.5302,-5.0346,1
-2.2552,-3.3894,1
-8.0695,-10.476,1
-15.986,12.589,1
-10.285,-10.269,1
0.030395,2.4418,1
-2.9107,4.9136,1
-4.125,8.2014,1
-0.42567,-2.3307,1
-4.4769,6.5714,1
-2.3815,3.0949,1
-3.9517,4.3806,1
-0.60516,-4.4495,1
-2.9994,-5.5217,1
-18.806,-12.986,1
-16.318,-11.2,1
-3.9641,3.6766,1
-9.3731,11.623,1
-13.139,-13.249,1
-2.5215,6.7297,1
-0.74265,-1.305,1
-14.514,-11.601,1
-14.167,11.647,1
-4.1979,7.7942,1
1.3078,3.8018,1
-2.2912,-3.771,1
-12.239,-10.81,1
-7.0878,10.977,1
-19.155,-12.613,1
-1.5428,3.7248,1
-6.6634,-8.2104,1
0.32423,-2.453,1
-2.3993,4.6966,1
1.4139,2.219,1
-4.1791,-6.8386,1
-16.397,-10.956,1
-14.56,-10.571,1
-13.378,8.9789,1
-14.058,9.673,1
-12.743,-10.278,1
-1.7093,-4.1836,1
-17.986,12.892,1
-1.3507,1.6003,1
-13.931,-9.6675,1
-0.075083,3.1083,1
-4.519,7.3327,1
-5.5641,10.051,1
-9.0153,9.777,1
-0.83738,4.8763,1
0.6602,-3.288,1
-6.2265,8.9053,1
-1.5401,-6.2494,1
-10.026,-9.8373,1
-15.053,10.285,1
-6.7102,-8.5647,1
-3.8226,-5.1939,1
0.44445,1.9292,1
-16.171,-12.085,1
-13.478,11.484,1
0.46462,-5.1603,1
-5.5523,7.7712,1
-16.068,11.109,1
0.50001,-3.1793,1
-8.7439,-11.594,1
0.63795,-3.0805,1
-11.344,-8.9472,1
-7.117,9.9419,1
-0.65959,-2.7067,1
-8.5093,10.723,1
-3.2258,6.3715,1
-19.565,10.39,1
-3.8334,-6.9135,1
-15.909,-12.094,1
-5.5227,-7.6928,1
-4.3445,-7.6249,1
-1.4883,-1.9844,1
-2.8785,7.8587,1
-5.0785,7.4431,1
-5.195,9.2382,1
-17.179,-11.868,1
-6.8897,8.089,1
-1.6196,-2.4872,1
-7.7936,11.408,1
1.4502,3.2265,1
-11.59,11.654,1
-1.1445,5.1995,1
-9.4755,-8.4477,1
-10.106,-9.6624,1
-15.395,-11.443,1
-2.0132,-0.0031257,1
-10.079,-10.517,1
-5.2156,-8.3371,1
-17.859,11.016,1
-12.611,12.38,1
-4.6229,9.7284,1
-5.9511,9.985,1
-10.252,9.8382,1
-7.5377,9.4062,1
-5.3141,5.9064,1
-17.375,-10.181,1
-0.5706,5.4384,1
-3.9372,7.2145,1
-0.45802,4.6144,1
-5.7182,6.3299,1
-5.8355,-8.174,1
-0.80047,4.4257,1
-11.723,10.332,1
-1.2268,-3.7343,1
-0.72202,4.9964,1
0.024108,3.4205,1
-16.475,10.668,1
-10.705,-9.083,1
-1.034,2.3782,1
-17.112,12.283,1
-15.738,-12.164,1
-5.2071,5.679,1
-2.044,-3.9202,1
-4.4583,-7.697,1
-9.5942,8.7666,1
-17.717,-13.143,1
-1.5636,-6.1518,1
0.55692,-0.47798,1
-11.139,-10.486,1
-0.48122,-2.8803,1
-16.979,11.141,1
1.9262,-1.0344,1
-6.9235,-11.194,1
-5.404,-7.2191,1
1.1059,-4.3446,1
-19.89,13.666,1
-4.109,-7.8803,1
-0.010625,0.21745,1
-1.0789,-5.4798,1
-6.8619,-7.2433,1
-7.8332,-10.423,1
-17.762,13.069,1
-6.6168,-8.4084,1
-1.2063,-2.1564,1
-15.936,11.167,1
-7.0332,8.0172,1
-13.456,10.674,1
-1.2626,-2.7219,1
-0.74622,-2.665,1
-15.56,11.707,1
-17.31,-13.833,1
-7.6966,8.7153,1
-2.4294,4.7699,1
-2.1748,8.5225,1
-15.903,13.336,1
-1.6001,-1.6975,1
-3.7717,10.219,1
-1.0533,5.2137,1
-15.214,-9.8827,1
-13.523,-12.985,1
-13.144,9.1516,1
-0.30399,-4.4255,1
-0.45458,4.5064,1
-6.478,-8.6956,1
-1.7474,0.13652,1
-5.8775,7.0951,1
-1.408,0.054656,1
-13.112,-11.752,1
-3.6387,-8.3932,1
-8.9806,11.34,1
-9.2448,8.6154,1
-2.9386,3.2782,1
-10.909,-11.342,1
-1.7733,-5.2183,1
-0.72263,-6.0575,1
-12.491,12.578,1
-15.633,13.509,1
-12.96,-11.602,1
-1.5519,4.9081,1
-0.66581,-1.0467,1
-1.8073,2.5357,1
-0.21801,-0.27333,1
-5.0965,8.3638,1
-8.5833,8.9215,1
-13.243,-12.525,1
-16.104,-12.933,1
-2.3741,-3.2979,1
-1.0271,6.1397,1
-0.73342,-2.9791,1
-4.7128,-6.1729,1
-14.343,-9.5698,1
-15.075,11.917,1
-1.564,-2.56,1
-2.205,3.4101,1
-1.4964,-5.035,1
-0.85957,-1.2113,1
-5.6722,11.097,1
-13.4,10.438,1
-18.103,13.722,1
-16.463,12.579,1
-4.9686,4.7263,1
-9.2063,-10.25,1
-3.9476,7.6685,1
-1.9308,-4.4832,1
-18.68,-10.467,1
-3.4856,-4.2636,1
-1.0409,-3.4225,1
-6.0881,10.028,1
-6.2646,-7.4668,1
-13.878,-9.807,1
-12.852,-10.533,1
-1.372,-3.0982,1
-0.73447,-7.1623,1
-13.172,-12.72,1
-0.86456,0.64596,1
16.149,3.7608,0
9.108,12.605,0
7.6522,13.479,0
16.125,0.99364,0
-1.7784,16.608,0
-14.391,-21.72,0
-13.695,-22.481,0
11.681,-5.298,0
-19.21,21.029,0
-11.053,-20.089,0
8.1784,-9.9663,0
-11.832,22.299,0
-19.093,-19.96,0
8.7148,10.546,0
0.16962,-16.635,0
16.129,3.5742,0
14.504,-5.3327,0
14.485,2.7666,0
14.813,-1.7376,0
-2.6838,18.445,0
14.603,-7.6083,0
-4.2684,17.303,0
12.802,1.6881,0
13.965,-0.73625,0
13.951,2.4455,0
-4.4811,-17.033,0
-20.875,-21.171,0
-15.508,-20.943,0
5.687,-14.955,0
1.9948,18.558,0
-16.93,22.361,0
1.1296,17.953,0
12.802,-5.8965,0
14.053,-9.0687,0
11.546,7.6373,0
10.746,-7.918,0
-7.0046,-18.689,0
4.4625,15.975,0
7.4144,14.285,0
-5.5728,18.406,0
16.186,-0.68058,0
-1.7394,-17.239,0
6.6876,11.281,0
0.7144,-16.975,0
15.485,3.9412,0
16.307,-3.318,0
-18.201,-20.818,0
10.713,-12.411,0
-16.332,-21.742,0
-7.6553,20.867,0
-7.9357,-18.197,0
-14.867,21.024,0
-6.71,19.816,0
12.65,-7.4291,0
13.602,7.8244,0
9.9267,11.089,0
2.9523,-16.783,0
6.9421,13.967,0
12.198,-7.1526,0
14.658,3.0526,0
6.3476,12.573,0
-3.5005,-17.941,0
12.869,-6.4499,0
-11.622,21.696,0
5.2871,14.755,0
-0.93847,16.847,0
14.558,-5.8966,0
-0.31977,17.961,0
15.737,0.77345,0
4.4962,-13.239,0
-14.778,-20.252,0
5.7437,-14.478,0
-11.837,21.888,0
-13.017,-19.942,0
-15.487,-22.45,0
12.077,-6.0789,0
-14.01,-21.024,0
8.8628,11.217,0
-7.7922,-19.401,0
-20.841,21.713,0
16.35,-0.66212,0
-3.1314,17.682,0
8.0093,10.202,0
-0.1393,19.743,0
12.535,-5.9818,0
11.911,-9.2848,0
12.376,10.266,0
-14.132,19.028,0
-13.17,19.67,0
-15.486,19.814,0
-13.66,22.127,0
-16.844,19.891,0
-19.035,-21.934,0
6.8154,-13.418,0
5.8292,-14.366,0
-17.879,21.7,0
-7.4065,20.931,0
5.0016,15.222,0
-7.3967,-21.755,0
-17.791,-20.584,0
-18.051,-19.313,0
9.7155,8.0889,0
9.2644,12.969,0
1.1261,19.193,0
4.0401,-15.728,0
5.3077,-13.184,0
-0.23392,15.917,0
12.287,5.322,0
-13.69,20.044,0
12.542,-11.105,0
3.0426,-14.303,0
-6.4136,-18.231,0
2.2101,-15.101,0
15.994,5.0888,0
12.658,10.419,0
-13.515,20.806,0
-0.024722,-18.956,0
-7.2101,19.818,0
-19.092,21.234,0
4.62,14.949,0
-14.736,-21.85,0
9.6127,-10.82,0
12.489,8.6136,0
-3.2937,-19.494,0
8.123,-10.772,0
12.361,-6.1255,0
13.076,2.7823,0
-16.769,-20.27,0
-0.6054,-19.833,0
-19.693,21.041,0
-5.9877,19.235,0
13.508,-0.83831,0
12.766,-3.6921,0
9.1258,14.047,0
13.869,5.1091,0
13.89,7.7507,0
-3.6231,18.571,0
-15.119,-22.16,0
12.092,8.3477,0
-0.96981,-17.725,0
-16.009,22.551,0
14.66,3.3506,0
-12.502,21.365,0
10.724,9.8158,0
-14.907,-19.67,0
-5.3717,-18.99,0
-0.22213,16.136,0
14.749,-0.99423,0
6.8102,11.274,0
-11.382,-21.57,0
-12.467,19.404,0
0.87982,-17.233,0
0.077721,18.35,0
8.1034,-12.675,0
4.004,17.615,0
2.5651,18.681,0
1.6639,17.372,0
-16.622,-21.843,0
12.542,9.4331,0
13.168,-9.0148,0
-15.149,19.642,0
4.7559,16.178,0
-8.5543,-21.338,0
16.71,0.79587,0
-20.562,19.72,0
12.922,1.1101,0
-3.0172,-16.996,0
-6.372,-19.55,0
9.9402,13.668,0
2.7707,15.047,0
-1.1966,-16.778,0
13.014,5.0742,0
15.916,-0.13209,0
-1.7541,16.177,0
-5.6363,18.781,0
-8.4869,-20.256,0
-18.457,-21.476,0
14.766,5.4814,0
0.057633,-18.931,0
-14.827,-21.438,0
-6.9186,-20.342,0
-3.3291,-19.849,0
10.915,-12.168,0
-3.9184,17.14,0
2.2771,16.699,0
15.219,3.6731,0
-17.683,22.423,0
5.7298,13.027,0
-17.412,-19.857,0
7.2087,12.093,0
13.665,-6.6218,0
11.095,-6.4106,0
-8.5871,-21.94,0
13.231,7.4729,0
7.0801,-10.443,0
0.59451,16.541,0
-13.413,21.117,0
13.082,-7.5326,0
7.9432,-12.786,0
6.4307,13.653,0
13.99,-5.531,0
10.242,13.159,0
0.17448,-18.156,0
13.524,8.7571,0
7.4047,-12.944,0
10.85,-9.5979,0
-17.17,-20.689,0
1.8838,15.389,0
14.158,-7.8263,0
-9.388,18.656,0
15.504,-3.6772,0
-3.0899,-17.344,0
-15.779,20.883,0
10.341,12.192,0
9.6604,-10.915,0
-3.2994,-19.703,0
14.347,-1.1808,0
-20.802,-20.924,0
13.792,4.0805,0
6.2778,15.456,0
12.993,0.82239,0
-1.5904,19.75,0
-1.6673,18.769,0
6.1217,14.847,0
3.0262,-15.804,0
13.848,-9.0251,0
-15.572,-22.117,0
2.7138,-15.867,0
12.769,-6.6683,0
15.75,3.4707,0
9.0099,12.129,0
3.1325,-14.175,0
-8.0174,21.609,0
-10.476,17.928,0
5.6502,-14.763,0
9.4559,8.9485,0
12.821,-6.9429,0
9.0694,10.722,0
8.1822,-14.773,0
10.752,10.514,0
6.3819,-11.43,0
-21.113,-21.433,0
-12.736,19.533,0
15.863,2.3073,0
-10.535,21.263,0
6.6893,-12.454,0
-8.6439,-18.75,0
-9.9386,21.423,0
14.824,-3.2899,0
15.12,-1.7768,0
9.9068,-13.466,0
7.2139,10.48,0
14.442,-5.7613,0
0.45031,17.201,0
10.577,-9.8305,0
9.2575,-12.247,0
14.941,0.91561,0
-4.3446,17.397,0
12.25,3.5765,0
13.775,-4.2822,0
10.385,9.4043,0
-1.9005,-19.86,0
-6.7068,20.106,0
4.7308,14.17,0
-13.888,-22.084,0
10.645,-9.2901,0
5.581,-13.998,0
1.5806,-16.179,0
-15.636,19.834,0
14.919,5.2958,0
5.1177,-14.056,0
-7.0508,19.461,0
11.824,-7.4143,0
4.7532,16.761,0
-4.2124,-19.876,0
-4.2397,-19.273,0
15.329,2.598,0
12.521,8.7923,0
-15.746,-21.484,0
-18.322,22.591,0
13.615,5.5372,0
14.999,-0.31349,0
13.723,-5.6519,0
-11.623,22.299,0
-5.5529,19.478,0
12.3,-9.7649,0
2.8104,15.684,0
-6.8562,20.62,0
-17.195,21.945,0
-1.2579,16.339,0
13.435,-2.5228,0
-4.463,-19.907,0
2.8027,-14.389,0
-5.8842,19.662,0
-11.736,22.496,0
8.5545,-12.195,0
15.378,1.64,0
16.719,-0.46285,0
9.7072,9.9533,0
7.947,12.564,0
-9.3471,-19.787,0
13.603,2.4757,0
5.6182,-16.113,0
-1.3082,16.902,0
-10.605,18.527,0
0.081275,17.327,0
16.024,-4.8876,0
10.074,-9.1833,0
-15.041,-21.422,0
-17.463,20.508,0
-2.2796,16.508,0
16.089,2.18,0
9.1604,9.6812,0
-9.2618,19.251,0
-1.2004,-19.116,0
11.769,5.851,0
10.972,-11.645,0
13.781,-5.9723,0
-17.742,19.286,0
10.285,-7.9951,0
9.7486,10.661,0
6.2415,14.455,0
15.194,2.1132,0
12.656,-6.1179,0
-0.4733,-16.091,0
12.963,-2.462,0
-16.343,21.332,0
-0.69838,-15.977,0
7.6837,13.299,0
-1.8915,-18.94,0
10.357,-13.2,0
15.036,-8.0438,0
12.506,9.0569,0
-14.629,18.694,0
-18.697,-19.482,0
11.136,-10.088,0
3.1128,17.021,0
-9.7268,19.914,0
3.2742,14.65,0
-8.4649,-18.995,0
1.431,15.733,0
16.461,1.5764,0
-10.819,-18.597,0
1.1996,18.588,0
15.753,2.3923,0
10.831,-7.853,0
13.088,-4.811,0
12.215,-11.844,0
5.742,15.034,0
13.326,6.481,0
1.1781,-16.955,0
-11.181,-20.246,0
15.995,3.4007,0
8.871,13.943,0
15.334,5.1366,0
9.7112,11.377,0
6.3943,13.645,0
-3.8208,18.057,0
-2.5332,18.23,0
16.786,-1.2862,0
-9.4055,18.451,0
-13.494,-19.908,0
-5.3087,19.224,0
-4.5816,16.713,0
7.2633,-12.832,0
8.0753,-10.788,0
11.474,10.453,0
-8.2562,20.728,0
-18.364,20.079,0
13.725,6.5985,0
1.5834,-18.283,0
13.672,3.9494,0
-10.492,20.776,0
1.8952,-18.113,0
11.725,-10.397,0
16.41,2.5943,0
15.493,-3.8684,0
13.621,-3.478,0
11.295,-9.8372,0
9.5877,-8.6199,0
-1.9847,16.176,0
-0.46366,-18.107,0
-1.0519,15.156,0
14.358,6.6853,0
5.2214,15.746,0
5.8216,13.986,0
-20.646,21.961,0
-11.009,-19.171,0
14.803,-1.7595,0
15.527,0.90552,0
15.637,-2.768,0
10.186,11.182,0
10.896,11.233,0
-18.179,-22.746,0
14.981,1.2691,0
3.7567,-14.737,0
10.176,-9.5909,0
1.9559,-18.226,0
6.1173,13.703,0
8.1902,11.473,0
7.9052,-12.096,0
1.0053,17.14,0
-3.3036,-19.254,0
-2.8461,16.409,0
-15.332,-22.458,0
4.8932,-11.805,0
-5.1382,17.979,0
-4.153,-16.977,0
-13.085,-21.159,0
13.977,-2.366,0
13.096,5.9357,0
13.67,2.0848,0
7.1092,-11.983,0
3.9809,14.596,0
-18.331,22.542,0
-12.518,-21.915,0
-19.609,-19.848,0
3.3464,-16.768,0
-19.591,-19.1,0
13.004,2.1652,0
-5.8412,20.173,0
14.211,1.2055,0
5.9134,-16.438,0
11.318,-12.042,0
-8.0971,-19.23,0
4.4522,-16.795,0
12.985,-6.142,0
6.6884,15.291,0
10.295,9.6604,0
-0.86129,-18.388,0
11.504,5.3798,0
-11.021,19.578,0
-5.1497,-19.214,0
12.402,3.283,0
-1.4179,18.738,0
-18.175,22.643,0
10.64,-9.3983,0
11.857,7.42,0
10.721,9.6832,0
14.733,2.105,0
16.442,-0.55808,0
7.1506,14.13,0
13.297,1.4947,0
-20.561,22.823,0
-1.3765,17.115,0
9.4734,12.261,0
5.6994,-12.944,0
13.749,-6.4208,0
7.4948,-11.101,0
0.72123,-18.615,0
-4.057,-19.019,0
-6.6941,21.081,0
9.3141,-9.141,0
5.2143,-14.998,0
8.8986,-12.018,0
14.829,-8.4983,0
-14.487,19.814,0
-1.1489,15.279,0
11.961,12.037,0
10.334,-11.051,0
0.95988,16.491,0
-13.591,18.869,0
-18.665,-20.609,0
0.26693,17.212,0
-17.814,-19.983,0
12.503,-7.8968,0
3.3367,16.609,0
14.516,-0.055054,0
6.0819,-14.614,0
6.8333,13.506,0
-9.0617,21.282,0
15.293,-4.8192,0
3.217,17.386,0
7.1412,10.094,0
-18.48,-19.853,0
7.0203,12.496,0
-12.883,-19.609,0
11.816,7.5511,0
-18.199,19.696,0
8.7762,9.8817,0
-2.3904,19.887,0
-19.916,-21.104,0
12.675,1.7041,0
13.522,-4.617,0
6.5324,12.723,0
-7.1802,-20.915,0
-7.386,21.799,0
-0.62264,-18.712,0
12.501,5.1588,0
-9.4468,-18.937,0
15.819,-2.8665,0
-8.1287,-18.386,0
12.041,8.9714,0
13.234,5.7222,0
11.496,-5.7437,0
-11.938,-20.627,0
-7.4925,17.671,0
-14.946,22.73,0
12.256,6.4971,0
11.998,-6.1884,0
